Study_id,Species,Tags_type,Longitude,Latitude,FAO_zone,Sample_date,Ecosystem,Publication_date,Reference
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Pleuronectes_platessa,Microchemistry,11.79111111,55.97245681,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Pleuronectes_platessa,Microchemistry,12.07555556,56.073235,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Pleuronectes_platessa,Microchemistry,12.60888889,56.01187807,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Pleuronectes_platessa,Microchemistry,11.34666667,55.17403006,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Pleuronectes_platessa,Microchemistry,11.70222222,55.0522152,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Pleuronectes_platessa,Microchemistry,11.18666667,54.96184296,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Pleuronectes_platessa,Microchemistry,11.00888889,54.82047479,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Pleuronectes_platessa,Microchemistry,10.51111111,54.87167299,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Pleuronectes_platessa,Microchemistry,10.56444444,54.851378,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,10.54488518,57.36633663,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,10.54488518,57.31683168,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,10.54488518,57.22772277,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,10.4697286,57.16336634,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,10.36951983,57.03960396,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,10.69519833,56.54455446,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,10.86221294,56.52970297,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,10.74530271,56.13861386,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,9.693110647,55.45544554,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,11.35490605,55.84158416,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,11.96450939,56.01980198,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,12.61586639,56,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,11.12943633,55.36633663,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,11.03757829,54.93069307,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0db101c517448a703eb7aa3c4f0ed8ea8a305192,Solea_solea,Microchemistry,11.67223382,54.5990099,"Atlantic, Northeast",2016,Marine areas,2019,"Brown, E. J., Reis-Santos, P., Gillanders, B. M., & Stottrup, J. G. (2019). Juvenile fish habitat across the inner Danish waters: using otolith chemistry to discriminate between hybridising con-familials and contiguous, coastal habitat. Estuarine, Coastal and Shelf Science, 220, 111-119."
0f18a8183b6fd688b3c2cdec2c7e6f74b0988b71,Acipenser_oxyrinchus,Microchemistry,-77.675138,37.575282,"America, North",2008-2009,Inland waters,2012,"Balazik, M. T., McIninch, S. P., Garman, G. C., Fine, M. L., & Smith, C. B. (2012). Using energy dispersive x-ray fluorescence microchemistry to infer migratory life history of Atlantic sturgeon. Environmental biology of fishes, 95(2), 191-194."
0f67fc5a49dd6b26664c372ac72a1e144c0578e6,Oncorhynchus_mykiss,Microchemistry,-63.46544,46.31956,"America, North",2013-2014,Inland waters,2020,"Roloson, S. D., Landsman, S. J., Tana, R., Hicks, B. J., Carr, J. W., Whoriskey, F., & van den Heuvel, M. R. (2020). Otolith microchemistry and acoustic telemetry reveal anadromy in non-native rainbow trout (Oncorhynchus mykiss) in Prince Edward Island, Canada. Canadian Journal of Fisheries and Aquatic Sciences, 77(7), 1117-1130."
0f67fc5a49dd6b26664c372ac72a1e144c0578e6,Oncorhynchus_mykiss,Microchemistry,-62.65604,46.20192,"America, North",2013-2014,Inland waters,2020,"Roloson, S. D., Landsman, S. J., Tana, R., Hicks, B. J., Carr, J. W., Whoriskey, F., & van den Heuvel, M. R. (2020). Otolith microchemistry and acoustic telemetry reveal anadromy in non-native rainbow trout (Oncorhynchus mykiss) in Prince Edward Island, Canada. Canadian Journal of Fisheries and Aquatic Sciences, 77(7), 1117-1130."
0f67fc5a49dd6b26664c372ac72a1e144c0578e6,Oncorhynchus_mykiss,Microchemistry,-63.35085,46.23098,"America, North",2013-2014,Inland waters,2020,"Roloson, S. D., Landsman, S. J., Tana, R., Hicks, B. J., Carr, J. W., Whoriskey, F., & van den Heuvel, M. R. (2020). Otolith microchemistry and acoustic telemetry reveal anadromy in non-native rainbow trout (Oncorhynchus mykiss) in Prince Edward Island, Canada. Canadian Journal of Fisheries and Aquatic Sciences, 77(7), 1117-1130."
0fe7118c4e6e972b7e3cdc8a8a8a08611617ad81,Anguilla_bicolor,Microchemistry,108.8690656,13.0649584,Asia,2008,Inland waters,2011,"Arai, T., Chino, N., Le, D. Q., & Harino, H. (2011). Life history-related organotin body burden in the catadromous eels Anguilla marmorata and A. bicolor pacifica in Vietnam. Aquatic Biology, 13(2), 137-147."
0fe7118c4e6e972b7e3cdc8a8a8a08611617ad81,Anguilla_marmorata,Microchemistry,107.1265142,16.7945191,Asia,2008,Inland waters,2011,"Arai, T., Chino, N., Le, D. Q., & Harino, H. (2011). Life history-related organotin body burden in the catadromous eels Anguilla marmorata and A. bicolor pacifica in Vietnam. Aquatic Biology, 13(2), 137-147."
0fe7118c4e6e972b7e3cdc8a8a8a08611617ad81,Anguilla_marmorata,Microchemistry,108.8690656,13.0649584,Asia,2008,Inland waters,2011,"Arai, T., Chino, N., Le, D. Q., & Harino, H. (2011). Life history-related organotin body burden in the catadromous eels Anguilla marmorata and A. bicolor pacifica in Vietnam. Aquatic Biology, 13(2), 137-147."
0fe7118c4e6e972b7e3cdc8a8a8a08611617ad81,Anguilla_marmorata,Microchemistry,108.8420123,15.1485627,Asia,2008,Inland waters,2011,"Arai, T., Chino, N., Le, D. Q., & Harino, H. (2011). Life history-related organotin body burden in the catadromous eels Anguilla marmorata and A. bicolor pacifica in Vietnam. Aquatic Biology, 13(2), 137-147."
102d6249b61a8f9967bdfccb34c5f3cc5d36be52,Mugil_curema,Microchemistry,-92.899249,17.991113,"America, North",2009-2010,Inland waters,2020,"Avigliano, E., Ibanez, A., Fabre, N., Callico Fortunato, R., Mendez, A., Pisonero, J., & Volpedo, A. V. (2020). White mullet Mugil curema population structure from Mexico and Brazil revealed by otolith chemistry. Journal of Fish Biology, 97(4), 1187-1200."
102d6249b61a8f9967bdfccb34c5f3cc5d36be52,Mugil_curema,Microchemistry,-95.924043,18.833319,"America, North",2009-2010,Inland waters,2020,"Avigliano, E., Ibanez, A., Fabre, N., Callico Fortunato, R., Mendez, A., Pisonero, J., & Volpedo, A. V. (2020). White mullet Mugil curema population structure from Mexico and Brazil revealed by otolith chemistry. Journal of Fish Biology, 97(4), 1187-1200."
102d6249b61a8f9967bdfccb34c5f3cc5d36be52,Mugil_curema,Microchemistry,-97.495587,21.315692,"America, North",2009-2010,Inland waters,2020,"Avigliano, E., Ibanez, A., Fabre, N., Callico Fortunato, R., Mendez, A., Pisonero, J., & Volpedo, A. V. (2020). White mullet Mugil curema population structure from Mexico and Brazil revealed by otolith chemistry. Journal of Fish Biology, 97(4), 1187-1200."
102d6249b61a8f9967bdfccb34c5f3cc5d36be52,Mugil_curema,Microchemistry,-98.13172,27.167382,"America, North",2009-2010,Inland waters,2020,"Avigliano, E., Ibanez, A., Fabre, N., Callico Fortunato, R., Mendez, A., Pisonero, J., & Volpedo, A. V. (2020). White mullet Mugil curema population structure from Mexico and Brazil revealed by otolith chemistry. Journal of Fish Biology, 97(4), 1187-1200."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,151.194793,-33.988691,Oceania,2014-2016,Inland waters,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,153.205169,-29.440608,Oceania,2014-2016,Inland waters,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,150.156127,-35.698486,Oceania,2014-2016,Inland waters,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,151.149962,-33.565683,Oceania,2014-2016,Inland waters,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,151.744628,-32.879367,Oceania,2014-2016,Inland waters,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,150.06815,-35.898948,Oceania,2014-2016,Inland waters,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,152.102387,-32.698874,Oceania,2014-2016,Inland waters,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,150.108951,-36.217414,Oceania,2014-2016,Inland waters,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,150.64654,-34.855269,Oceania,2014-2016,Inland waters,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,151.124016,-34.070594,Oceania,2014-2016,Inland waters,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,151.251427,-33.848148,Oceania,2014-2016,Inland waters,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,154.116515,-29.556663,"Pacific, Southwest",2014-2016,Marine areas,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,153.281554,-31.543361,"Pacific, Southwest",2014-2016,Marine areas,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,151.831358,-33.470331,"Pacific, Southwest",2014-2016,Marine areas,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
109529c0540ca10dbe8136f2c31aa54f12656763,Pomatomus_saltatrix,Microchemistry,150.636257,-35.175676,"Pacific, Southwest",2014-2016,Marine areas,2018,"Schilling, H. T., Reis-Santos, P., Hughes, J. M., Smith, J. A., Everett, J. D., Stewart, J., ... & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
10a9c75823c9c9042845b94677ffa2abf14849c4,Gadus_morhua,Isotope,-61.70156438,46.39377261,"Atlantic, Northwest",1986,Marine areas,1994,"Campana, S. E., Fowler, A. J., & Jones, C. M. (1994). Otolith elemental fingerprinting for stock identification of Atlantic cod (Gadus morhua) using laser ablation ICPMS. Canadian Journal of Fisheries and Aquatic Sciences, 51(9), 1942-1950."
10a9c75823c9c9042845b94677ffa2abf14849c4,Gadus_morhua,Isotope,-66.57280385,44.1955852,"Atlantic, Northwest",1986,Marine areas,1994,"Campana, S. E., Fowler, A. J., & Jones, C. M. (1994). Otolith elemental fingerprinting for stock identification of Atlantic cod (Gadus morhua) using laser ablation ICPMS. Canadian Journal of Fisheries and Aquatic Sciences, 51(9), 1942-1950."
10a9c75823c9c9042845b94677ffa2abf14849c4,Gadus_morhua,Isotope,-65.93742479,42.17758964,"Atlantic, Northwest",1986,Marine areas,1994,"Campana, S. E., Fowler, A. J., & Jones, C. M. (1994). Otolith elemental fingerprinting for stock identification of Atlantic cod (Gadus morhua) using laser ablation ICPMS. Canadian Journal of Fisheries and Aquatic Sciences, 51(9), 1942-1950."
10a9c75823c9c9042845b94677ffa2abf14849c4,Gadus_morhua,Isotope,-52.11311673,44.49599182,"Atlantic, Northwest",1986,Marine areas,1994,"Campana, S. E., Fowler, A. J., & Jones, C. M. (1994). Otolith elemental fingerprinting for stock identification of Atlantic cod (Gadus morhua) using laser ablation ICPMS. Canadian Journal of Fisheries and Aquatic Sciences, 51(9), 1942-1950."
10a9c75823c9c9042845b94677ffa2abf14849c4,Gadus_morhua,Isotope,-24.782741,64.608651,"Atlantic, Northeast",1986,Marine areas,1994,"Campana, S. E., Fowler, A. J., & Jones, C. M. (1994). Otolith elemental fingerprinting for stock identification of Atlantic cod (Gadus morhua) using laser ablation ICPMS. Canadian Journal of Fisheries and Aquatic Sciences, 51(9), 1942-1950."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,Gadus_morhua,Isotope,-49.48904565,48.06593509,"Atlantic, Northwest",1996,Marine areas,2004,"Jamieson, R. E., Schwarcz, H. P., & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,Gadus_morhua,Isotope,-49.43374212,48.14133995,"Atlantic, Northwest",1996,Marine areas,2004,"Jamieson, R. E., Schwarcz, H. P., & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,Gadus_morhua,Isotope,-49.21200557,48.17916428,"Atlantic, Northwest",1996,Marine areas,2004,"Jamieson, R. E., Schwarcz, H. P., & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,Gadus_morhua,Isotope,-48.40764149,48.02892924,"Atlantic, Northwest",1996,Marine areas,2004,"Jamieson, R. E., Schwarcz, H. P., & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,Gadus_morhua,Isotope,-47.43718024,48.01069624,"Atlantic, Northwest",1996,Marine areas,2004,"Jamieson, R. E., Schwarcz, H. P., & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,Gadus_morhua,Isotope,-47.79415295,46.25811672,"Atlantic, Northwest",1996,Marine areas,2004,"Jamieson, R. E., Schwarcz, H. P., & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,Gadus_morhua,Isotope,-49.5137867,46.55851713,"Atlantic, Northwest",1996,Marine areas,2004,"Jamieson, R. E., Schwarcz, H. P., & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,Gadus_morhua,Isotope,-49.81847854,46.40758551,"Atlantic, Northwest",1996,Marine areas,2004,"Jamieson, R. E., Schwarcz, H. P., & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,Gadus_morhua,Isotope,-50.76110144,46.36930841,"Atlantic, Northwest",1996,Marine areas,2004,"Jamieson, R. E., Schwarcz, H. P., & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,Gadus_morhua,Isotope,-54.17152304,46.40485144,"Atlantic, Northwest",1996,Marine areas,2004,"Jamieson, R. E., Schwarcz, H. P., & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,Gadus_morhua,Isotope,-52.01106568,47.51791767,"Atlantic, Northwest",1996,Marine areas,2004,"Jamieson, R. E., Schwarcz, H. P., & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,Gadus_morhua,Isotope,-53.56426641,47.78073755,"Atlantic, Northwest",1996,Marine areas,2004,"Jamieson, R. E., Schwarcz, H. P., & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,Gadus_morhua,Isotope,-53.4542191,48.21418487,"Atlantic, Northwest",1996,Marine areas,2004,"Jamieson, R. E., Schwarcz, H. P., & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
